ligand_id,GPR40_Kd_M,GPR40_pKd,GPR40_dG_kcal_mol,HSA_Kd_M_dsf,HSA_pKd_dsf,HSA_Kd_M,HSA_pKd,HSA_dG_kcal_mol,OAT1_Kd_M,OAT1_pKd,OAT1_dG_kcal_mol,OAT4_Kd_M,OAT4_pKd,OAT4_dG_kcal_mol,PPARG_Kd_M,PPARG_pKd,PPARG_dG_kcal_mol,TBG_Kd_M,TBG_pKd,TBG_dG_kcal_mol,TTR_Kd_M,TTR_pKd,TTR_dG_kcal_mol,URAT1_Kd_M,URAT1_pKd,URAT1_dG_kcal_mol
151_DTXSID20335700,9.239274331348941e-08,7.034362137683236,-9.977,0.020617255802636264,1.685769140656944,0.20578221360261073,0.6865921653756133,-9.84,7.513936880978235e-07,6.12413245744378,-8.686,1.2673488329138933e-06,5.897103830769028,-8.364,3.855571554734477e-07,6.413911232485156,-9.097,7.745254066499763e-06,5.110964331569186,-7.249,1.7498700442499327e-06,5.7569942034056165,-6.276,1.8691018521152777e-07,6.7283670321650915,-9.543
152_DTXSID3031862,1.915176638528038e-07,6.717791164462853,-9.528,0.17084293019241845,0.7674029884306207,1.7051947499655515,-0.23177398685070988,-8.607,5.004666100008672e-06,5.300624892362691,-7.518,2.3703939220079734e-05,4.6251794751129625,-6.56,6.022151850280633e-06,5.220248297825667,-7.404,6.549177136247619e-05,4.183813263006147,-5.934,1.1504636437198558e-05,4.939127101099057,-5.116,1.5299698742526754e-06,5.815317120538372,-8.248
153_DTXSID60591585,6.812964069306119e-06,5.166663901467652,-7.328,2.989098785689319,-0.4755402681242009,29.83439555119515,-1.4747172434055316,-6.7,3.5570091846519275e-05,4.448915013408962,-6.31,0.00013575558645732068,3.8672422897857626,-5.485,3.4155334300978814e-05,4.466541459579362,-6.335,0.00030322244435832907,3.518238655611843,-4.99,2.346352691960398e-05,4.6296067063468325,-4.677,7.072165723073331e-06,5.150447570990884,-7.305
154_DTXSID5059793,1.5432494892658718e-07,6.8115638580893805,-9.661,0.035583540552907286,1.4487508419156556,0.35516170594629903,0.449573866634325,-9.807,1.2611913855861064e-06,5.899219004309477,-8.367,6.5632624046435976e-06,5.18288023194442,-7.351,1.4907401687658194e-06,5.826598046087428,-8.264,2.6729744379340368e-05,4.573005194448579,-6.486,7.984263905994155e-06,5.097765116632657,-5.341,1.6080949922180383e-05,4.793688300501987,-6.799
155_DTXSID1073365,2.761187905851615e-05,4.558904037512259,-6.466,6.520976982250389,-0.8143126672371659,65.08630882329027,-1.8134896425184965,-6.118,8.786222707148467e-05,4.05619779273245,-5.753,0.00016765450599064117,3.775584769699683,-5.355,6.988581767813523e-05,4.155610949133507,-5.894,0.0006482289409152224,3.188271583301954,-4.522,4.074862526742005e-05,4.389887038429393,-4.337,6.570476293517765e-05,4.182403147312515,-5.932
156_DTXSID80880403,1.9329081150829043e-06,5.713788790596867,-8.104,1.253967156901042,-0.09828616188270749,12.515930335358858,-1.097463137164038,-7.306,2.5376571970861996e-05,4.595567045546691,-6.518,6.443712549295421e-05,4.1908638414743065,-5.944,8.862484113947819e-06,5.052444530283459,-7.166,0.00023159103403135343,3.635278258183298,-5.156,2.2530293407086366e-05,4.647233152517233,-4.702,4.892201064367951e-06,5.310495702218115,-7.532
157_DTXSID80445177,5.125094338350934e-08,7.290298136077444,-10.34,0.01836420194582774,1.7360279400687046,0.18329433187585475,0.736850964787374,-9.908,3.497722064817197e-07,6.456214703294116,-9.157,2.853810244508561e-06,5.544574907361027,-7.864,4.886829795490039e-07,6.31097278685002,-8.951,9.472461339420132e-06,5.023537158564003,-7.125,7.258793532771741e-07,6.139135556379889,-6.818,2.090653015868407e-07,6.679718040734788,-9.474
158_DTXSID30379857,3.8890365966051314e-08,7.410157970036165,-10.51,0.0021594674350511036,2.6656533407640843,0.021553789371461674,1.6664763654827537,-11.87,5.766909200374508e-07,6.239056886474788,-8.849,1.3134315426697816e-06,5.881592558139077,-8.342,1.192152857987395e-07,6.923668055733125,-9.82,4.8684321780215395e-06,5.312610875758564,-7.535,1.5292764310564817e-06,5.8155140046913445,-6.359,1.4988048876357202e-07,6.824254899332068,-9.679
159_DTXSID8047553,3.47126668853551e-08,7.459512019313285,-10.58,0.007458149447788988,2.1273689184137297,0.0744402900869505,1.128191943132399,-10.93,1.614171921183671e-06,5.792050211593444,-8.215,1.7449884834482696e-06,5.758207434946275,-8.167,1.0791838621913281e-06,5.9669045576038116,-8.463,1.9131670349727656e-05,4.7182471108926745,-6.692,4.004841184855182e-06,5.397414701529456,-5.766,0.023551655044827344,1.6279785682981451,-2.309
160_DTXSID8061979,4.855198404463844e-07,6.313793018237284,-8.955,0.14760026852356603,0.8309128524167922,1.4732081842451312,-0.16826412286453843,-8.786,5.579740267896006e-06,5.253386016626019,-7.451,8.092304762866066e-06,5.091927769705156,-7.222,1.7002455212268243e-06,5.769488360495332,-8.183,4.748815352756468e-05,4.323414716675715,-6.132,5.3466972719815155e-06,5.27191440479621,-5.588,3.156012241972512e-06,5.500861320858435,-7.802
161_DTXSID90275806,7.949074988693862e-06,5.099683406020131,-7.233,3.3208386012965243,-0.5212477686216798,33.14551291081212,-1.5204247439030103,-6.503,3.764974258473076e-05,4.424237988770403,-6.275,7.14923973899134e-05,4.145740139278082,-5.88,3.7956599766129496e-05,4.420712699536322,-6.27,0.0002598847817335692,3.5852191510593623,-5.085,3.042303584595573e-05,4.516797450856273,-4.517,2.2430996009005815e-05,4.649151441904707,-6.594
162_DTXSID30380842,1.0821253845905401e-05,4.965722415125092,-7.043,3.615547520628835,-0.5581740740184933,36.08702240990276,-1.557351049299824,-6.614,8.843464538056454e-05,4.053377561345187,-5.749,9.49828034782248e-05,4.022355016085283,-5.705,3.920924298194623e-05,4.406611542600003,-6.25,0.00046396636768170784,3.3335134997460503,-4.728,2.423786993230989e-05,4.615505549410512,-4.657,1.5899237418159925e-05,4.7986237054297,-6.806
163_DTXSID8068250,5.3203393327240426e-05,4.274060667398595,-6.062,15.140652360790371,-1.1801445878845156,151.11986716450616,-2.1793215631658462,-5.674,0.00021808942199883836,3.6613653985154904,-5.193,0.0005702021451099577,3.2439711532004183,-4.601,0.00022601948140615628,3.6458541258855384,-5.171,0.0020460176330588916,2.689090627756226,-3.814,7.454087399787248e-05,4.127605519413841,-3.965,7.829663547072679e-05,4.106256899856387,-5.824
164_DTXSID4074855,1.2985899483838153e-06,5.886527963066788,-8.349,0.4102743982013244,0.38692558287904794,4.0949762982303435,-0.6122513924022828,-8.09,5.801434211589386e-06,5.236464628302435,-7.427,2.4248860480292883e-05,4.6153086652575395,-6.546,2.9321291991614694e-05,4.5328168971800675,-6.429,0.00015234100535514312,3.817183182661826,-5.414,2.2348149000749087e-05,4.650758441751313,-4.707,2.1690537619489967e-06,5.663729683472932,-8.033
165_DTXSID40583342,6.094177232188572e-07,6.2150849196830436,-8.815,0.03827587660656213,1.4170748541624727,0.38203409275601047,0.41789787888114205,-9.876,4.247802000456368e-06,5.371835734891108,-7.619,6.394974874607838e-06,5.194161157493475,-7.367,2.3070792583361305e-06,5.636937485293924,-7.995,0.0001245631677915944,3.904610355667011,-5.538,1.0939969359901025e-05,4.960983894350353,-5.147,1.0080521792323534e-06,5.996516987170084,-8.505
166_DTXSID70880412,1.444630379155908e-08,7.840243256593925,-11.12,0.0004928630847079881,3.307273709148996,0.004919299520028861,2.3080967338676652,-12.49,1.7831434814218524e-07,6.748813709722755,-9.572,8.757314633842783e-08,7.057629046628165,-10.01,5.5584634754137454e-08,7.255045243736643,-10.29,6.868491858017363e-06,5.163138612233572,-7.323,5.246297015776995e-07,6.28014712574309,-7.018,1.0080031159976075e-09,8.996538125372165,-12.76
167_DTXSID20695972,2.9704590220582158e-05,4.52717643440554,-6.421,9.423288225390603,-0.9742024748688131,94.05447208878027,-1.9733794501501436,-5.979,0.00016847303662897368,3.773469596159235,-5.352,0.00039894784225964953,3.399083879499938,-4.821,0.00014915955029638395,3.826348934670434,-5.427,0.0009983292690306804,3.000726196048898,-4.256,6.265464750350006e-05,4.203046709023152,-4.072,6.177384791075522e-05,4.209195345491523,-5.97
168_DTXSID60862823,3.0468802080863607e-07,6.516144620273477,-9.242,0.2892345391961122,0.5387498466243419,2.8868693436153854,-0.46042712865698876,-8.351,6.200728889994061e-06,5.207557256582979,-7.386,3.638779978505817e-05,4.439044203553539,-6.296,9.596288681557745e-06,5.017896695789475,-7.117,0.00010135549471854115,3.994152702212643,-5.665,1.3121472799571804e-05,4.8820174155069616,-5.035,8.057216435734342e-07,6.093814970030692,-8.643
169_DTXSID90872298,9.73194651393922e-08,7.0118002865851246,-9.945,0.006307783890072396,2.200123194378773,0.06295841426481256,1.2009462190974423,-11.14,1.7793167176912693e-06,5.749746740784484,-8.155,1.990225336204368e-06,5.7010977493541795,-8.086,4.5278235537981617e-07,6.344110505650371,-8.998,1.8074898387037827e-05,4.7429241355312355,-6.727,3.317405713044433e-06,5.479201411760114,-5.882,0.00022934611865477045,3.639508605264194,-5.162
170_DTXSID7074616,2.2698167578033764e-09,8.644009201964167,-12.26,0.0001519292585112212,3.8183585817240746,0.0015164161237910582,2.819181606442744,-13.6,2.0205785787311199e-07,6.694524255517924,-9.495,1.4391917291084658e-07,6.841881345502468,-9.704,1.2894446189546847e-08,7.889597305871045,-11.19,2.237002222709782e-06,5.650333584383427,-8.014,1.2965762678707215e-07,6.887201931851667,-7.879,4.961359612426435e-08,7.304399293013764,-10.36
171_DTXSID70565479,6.432946839181927e-08,7.191590037523204,-10.2,0.03437466124291625,1.4637615730469784,0.3430958004363842,0.46458459776564776,-9.964,1.983773730484302e-06,5.702507865047811,-8.088,1.0273436331393838e-05,4.988284266223204,-7.075,2.172577984551503e-06,5.663024625626115,-8.032,3.338779440666419e-05,4.476412269434787,-6.349,6.350701891205725e-06,5.197178273033713,-5.482,1.4803136687987101e-05,4.829646250689603,-6.85
172_DTXSID9060990,5.3927187221505465e-06,5.268192231409156,-7.472,3.339174146320216,-0.5236390691932481,33.32852121602523,-1.5228160444745789,-6.647,4.810893535222835e-05,4.317774253901187,-6.124,0.00010992594052556996,3.958899809871843,-5.615,3.985098275295014e-05,4.399560964131843,-6.24,0.0003022395045771456,3.5196487713054743,-4.992,1.7718146413821207e-05,4.751581713846001,-4.85,1.6291165748517403e-05,4.78804783772746,-6.791
173_DTXSID30395037,9.315030682687649e-05,4.030815710247074,-5.717,2.5130863097401455,-0.4002074043109196,25.083283087879096,-1.3993843795922503,-6.968,2.3133676449150204e-05,4.635755342815203,-6.575,0.00010903725280116612,3.9624250991059227,-5.62,1.482718844263649e-05,4.8289411928427874,-6.849,0.00028554476603023516,3.5443257959440344,-5.027,2.5200887691924558e-05,4.5985841610869285,-4.633,1.9069652249758032e-05,4.719657226586307,-6.694
174_DTXSID50218052,1.2839160620550539e-06,5.8914633679945,-8.356,0.6933070113955999,0.1590744077703291,6.919943802266555,-0.8401025675110014,-7.743,9.658808054485437e-06,5.015076464402211,-7.113,6.068048149101685e-05,4.216950981806499,-5.981,8.733934871686225e-06,5.058790050904803,-7.175,0.00020437712595571683,3.6895677123881305,-5.233,1.5359362684973298e-05,4.813626804365809,-4.938,3.406249045651335e-06,5.467723602058084,-7.755
175_DTXSID30378880,5.209230570871311e-05,4.283226419407202,-6.075,10.321190784183916,-1.013729805931357,103.01649777816955,-2.0129067812126875,-5.839,0.00016203506792432747,3.7903909844828187,-5.376,0.000263282086893334,3.579578688284834,-5.077,9.622445205107692e-05,4.016714553310755,-5.697,0.0009633021538359017,3.01623746867885,-4.278,3.6194596442338376e-05,4.441356261246961,-4.41,8.800498335165803e-05,4.055492734885634,-5.752
176_DTXSID60380219,1.1603662064716671e-05,4.935404927712003,-7.0,3.6726740396521507,-0.564982385175608,36.657206029515535,-1.5641593604569388,-6.618,5.133671322014927e-05,4.289571940028547,-6.084,0.00020010896033772888,3.698733464396739,-5.246,4.857984146285595e-05,4.313543906820291,-6.118,0.0005501961843106028,3.2594824258303703,-4.623,2.8417778154231355e-05,4.546409880422544,-4.559,2.9131501618060866e-05,4.535637128567331,-6.433
177_DTXSID9059884,1.0909450450354448e-05,4.962197125891012,-7.038,5.678172012053539,-0.754208544715752,56.67421586278029,-1.7533855199970827,-6.222,0.00010436102574059339,3.9814616609699547,-5.647,0.00023309983881034465,3.6324580267960345,-5.152,5.714284747826411e-05,4.243038122138691,-6.018,0.0005214956200617815,3.2827493347752976,-4.656,2.897682605305554e-05,4.537949186260752,-4.547,2.2213562341665047e-05,4.653381788985603,-6.6
178_DTXSID9059882,6.746922964289857e-06,5.170894248548548,-7.334,2.066778951363768,-0.3152940299235971,20.62865939629735,-1.3144710052049278,-7.064,4.7875196836254e-05,4.319889427441635,-6.127,0.00011245298809707973,3.9490290000164188,-5.601,3.692336870773247e-05,4.432698682932195,-6.287,0.0003188732863117284,3.496381862360546,-4.959,1.9530877539670962e-05,4.709278243037041,-4.79,6.812964069306119e-06,5.166663901467652,-7.328
179_DTXSID7060332,3.65444860572449e-07,6.437178141430085,-9.13,0.0695529131775109,1.1576846751554448,0.6942122934880723,0.15850769987411417,-9.235,2.337238208837381e-06,5.631297022519396,-7.987,9.737530362044377e-06,5.011551175168131,-7.108,9.309689111006401e-07,6.031064821664068,-8.554,3.058543114246047e-05,4.514485393162851,-6.403,2.6731657902209556e-06,5.57297410538664,-6.015,9.446712514374169e-07,6.024719301042724,-8.545
180_DTXSID50371479,5.208977030719699e-08,7.283247557609284,-10.33,0.005110107419694414,2.2915699704542902,0.051004325048796324,1.2923929951729596,-11.22,9.026909309166034e-07,6.044460920753573,-8.573,2.7761255889396743e-06,5.5565608907568995,-7.881,4.2156733183570885e-07,6.375133050910276,-9.042,1.1603662064716671e-05,4.935404927712003,-7.0,2.0449907592409258e-06,5.689308650111281,-6.18,4.208834911957419e-07,6.375838108757092,-9.043
181_DTXSID50583510,8.318347813638616e-09,8.079962924511365,-11.46,0.002562909859584015,2.5912666681714644,0.02558057528207598,1.592089692890134,-11.73,7.091097115963979e-08,7.149286566714245,-10.14,9.17947050936134e-08,7.0371823690705,-9.981,2.4000035065613187e-07,6.619788123755428,-9.389,2.022799460425279e-06,5.69404717088602,-8.076,3.891546556023164e-07,6.409877769557234,-7.202,1.2577631112260134e-07,6.900401146788197,-9.787
182_DTXSID60880143,1.4635863296306359e-05,4.834581655617315,-6.857,4.635965901144412,-0.6661402329431367,46.271886736824314,-1.6653172082244674,-6.421,8.53318509348383e-05,4.068888833975138,-5.771,0.00024001203235964717,3.6197669855533463,-5.134,9.843652107421145e-05,4.00684374345533,-5.683,0.0005720565498560516,3.2425610375067864,-4.599,4.959352305174837e-05,4.304575038964657,-4.216,2.178499762136855e-05,4.661842483147395,-6.612
183_DTXSID40392097,3.13558405816275e-06,5.503681552245699,-7.806,1.2628124082689531,-0.10133884057547046,12.604215382786343,-1.1005158158568011,-7.295,3.0190766832936062e-05,4.520125855937379,-6.411,6.787315067392991e-05,4.168301990376195,-5.912,1.3407420196953591e-05,4.872654779345378,-6.911,0.000147953681502428,3.8298742239045147,-5.432,1.395644417200283e-05,4.855225217327953,-4.997,2.4538878646613955e-06,5.610145287114916,-7.957
184_DTXSID60880148,8.184791774858071e-06,5.086992364777443,-7.215,2.722511440782988,-0.434969713463067,27.173569373433278,-1.4341466887443977,-6.823,8.10119927045941e-05,4.091450685073251,-5.803,0.00019881369837093627,3.7015536957840025,-5.25,5.398646029515815e-05,4.267715146777251,-6.053,0.0004326821836627696,3.363830987159138,-4.771,3.751068640846786e-05,4.425844988617008,-4.388,2.0184583764407126e-05,4.694980201947747,-6.659
185_DTXSID10379355,2.8093282564809227e-07,6.551397512614276,-9.292,0.8001525472961136,0.09682720784145644,7.98637626552161,-0.9023497674398743,-7.538,1.6584706820212056e-05,4.780292201412483,-6.78,6.92083832197292e-05,4.159841296214403,-5.9,1.6747043395058818e-05,4.776061854331587,-6.774,7.628904433980425e-05,4.117537825405443,-5.84,1.863266944596918e-05,4.7297249205947045,-4.819,1.4214359762210177e-05,4.847272696860003,-6.875
186_DTXSID60500450,1.3752353739352324e-07,6.861622965213316,-9.732,0.10840495719227265,0.9649508577236003,1.0819971518066769,-0.03422611755773023,-8.924,4.352513560007424e-06,5.361259867188868,-7.604,6.00263016667143e-06,5.221658413519299,-7.406,9.61692735094673e-07,6.016963664727749,-8.534,4.5525400941342994e-05,4.341746220692931,-6.158,2.9997495837216422e-06,5.522914998262705,-5.944,2.6975906099798685e-07,6.569023958784676,-9.317
187_DTXSID80379721,3.9526886659929627e-08,7.403107391568005,-10.5,0.007948049660263306,2.09973942803543,0.0793300169804037,1.1005624527540991,-11.18,4.654526183770973e-07,6.3321245222544995,-8.981,3.5243790640212944e-06,5.4529173872749475,-7.734,3.5723257059191915e-07,6.447048951285509,-9.144,1.950803756788115e-05,4.709786416730883,-6.68,1.3128362432575133e-06,5.88178944229205,-6.453,9.431388637395193e-07,6.0254243588895395,-8.546
188_DTXSID10335698,4.361874479770996e-07,6.360326836127141,-9.021,0.23673052521982962,0.6257457383540336,2.362823257051318,-0.37343123692729707,-8.767,2.3562874314823175e-06,5.627771733285316,-7.982,2.1714378374035638e-05,4.6632525988410265,-6.614,3.748649286503405e-06,5.42612518909594,-7.696,7.944903393822886e-05,4.099911379235043,-5.815,9.828387881442009e-06,5.007517712240208,-5.213,1.1293721191949477e-06,5.947162937892964,-8.435
189_DTXSID70334445,1.993361978703484e-09,8.700413829709445,-12.34,0.007327139094181629,2.1350655639868346,0.0731326669566823,1.1358885887055041,-11.03,3.3859780605444506e-07,6.470315860230436,-9.177,1.4337735541353164e-06,5.843519434411012,-8.288,2.0838758591763963e-07,6.6811281564284215,-9.476,1.4899578432687266e-05,4.826826019302339,-6.846,1.0734538666759013e-06,5.969216615297233,-6.577,1.9276539249519787e-07,6.714970933075588,-9.524
190_DTXSID50880192,1.5167307050380826e-08,7.819091521189446,-11.09,0.002126728141335356,2.6722880222100107,0.0212270162840486,1.6731110469286803,-11.48,1.239519411963613e-07,6.90674666740954,-9.796,7.168377450361239e-07,6.144579135001444,-8.715,3.200627175299614e-08,7.4947649116540855,-10.63,3.5995512778013414e-06,5.44375163526634,-7.721,7.486184783364319e-07,6.125739457290386,-6.799,1.4509215919751936e-07,6.838356056268388,-9.699
191_DTXSID6027426,4.601930683382328e-07,6.337059927182212,-8.988,0.023229856008680088,1.6339534821855368,0.23185875156696917,0.6347765069042063,-10.26,2.8399449330744097e-06,5.546690080901476,-7.867,3.3243024543605755e-06,5.478299469760323,-7.77,1.38796785682991e-06,5.857620591347332,-8.308,4.718077299331134e-05,4.32623494806298,-6.136,5.303472313350311e-06,5.27543969403029,-5.593,0.007176605735188906,2.1440809121674573,-3.041
192_DTXSID30622698,5.223175095710906e-07,6.282065415130564,-8.91,0.32184933935550125,0.49234737798927564,3.212399852488815,-0.5068295972920549,-8.262,8.000862841283522e-06,5.096863174632867,-7.229,2.0581664390516922e-05,4.686519507785955,-6.647,5.963776441468467e-06,5.224478644906563,-7.41,0.00011154387065294767,3.952554289250499,-5.606,4.589973282681283e-06,5.338189842396913,-5.682,1.457240202362261e-06,5.836468855942853,-8.278
193_DTXSID30235040,5.6435111613795466e-06,5.248450611698307,-7.444,2.4160829855223804,-0.3831118469753784,24.11508639985086,-1.3822888222567091,-6.8,6.157359897246572e-05,4.210605461185155,-5.972,0.0001393280746658629,3.8559613642367063,-5.469,3.338779440666419e-05,4.476412269434787,-6.349,0.00041614782057882056,3.380752375482722,-4.795,2.907106414777388e-05,4.536539070567121,-4.545,8.934716132248504e-06,5.048919241049379,-7.161
194_DTXSID20379765,0.00013335278001827937,3.874997926100739,-5.496,27.221646610173334,-1.4349143917006528,271.70108141323044,-2.4340913669819835,-5.254,0.0005223429326934778,3.2820442769284823,-4.655,0.0007215430279470363,3.1417377654120986,-4.456,0.00022455650624739526,3.6486743572728018,-5.175,0.0010532724214274358,2.9774592871039696,-4.223,0.00010213526095808947,3.990824297131536,-3.771,0.00011447921330102421,3.9412733637014425,-5.59
195_DTXSID20861913,6.492505651545702e-07,6.1875876636572205,-8.776,0.31675313920241255,0.49927907231972357,3.161534336801201,-0.49989790296160713,-8.156,7.595825416039283e-06,5.119425025730979,-7.261,3.562788521423457e-05,4.448209955562147,-6.309,1.119653906388874e-05,4.950916200341956,-7.022,6.667182962532162e-05,4.176057626691171,-5.923,6.966425935882369e-06,5.156989975765201,-5.425,1.1742442721950194e-06,5.930241549569379,-8.411
196_DTXSID20170895,3.475082067321215e-07,6.45903493468138,-9.161,0.04492702214542049,1.3474923663762821,0.4484196226772328,0.3483153910949516,-9.594,4.948114067123815e-06,5.305560297290404,-7.525,1.3760244355505933e-05,4.861373853796323,-6.895,5.144712272186684e-06,5.28863890896682,-7.501,4.574766717434799e-05,4.3396310471524835,-6.155,1.4254124071312534e-05,4.846059465319345,-4.984,1.3693389849756588e-05,4.863489027336771,-6.898
197_DTXSID80380837,2.65846238990225e-07,6.575369479406021,-9.326,0.08394004575090441,1.0760307984154518,0.8378112290927114,0.0768538231341213,-9.171,3.5015665215420135e-06,5.455737618662212,-7.738,1.2811606789518035e-05,4.892396399056227,-6.939,4.1456095624548376e-06,5.382411602593348,-7.634,3.668437173782021e-05,4.435518914319459,-6.291,5.2691440855296885e-06,5.2782599254175535,-5.597,9.339965973028352e-07,6.029654705970436,-8.552
198_DTXSID80597206,1.5457569212285034e-07,6.810858800242564,-9.66,0.05913636475607071,1.2281453760375476,0.5902440247338643,0.22896840075621688,-9.4,3.411783431237824e-06,5.4670185442112675,-7.754,2.816985618940375e-06,5.550215370135555,-7.872,7.901769116883023e-07,6.102275664192484,-8.655,3.033816560102456e-05,4.518010682396931,-6.408,2.5919689550278835e-06,5.586370204476145,-6.034,4.154525495271647e-07,6.38147857153162,-9.051
199_DTXSID20870500,1.7716015798052348e-07,6.751633941110021,-9.576,0.00045839134313382864,3.338763592752511,0.00457523475429216,2.33958661747118,-12.41,2.1678099489606632e-08,7.663978794889924,-10.87,1.1578196155505561e-07,6.936359096975812,-9.838,1.755349844075152e-08,7.755636314976004,-11.0,8.86713749882127e-07,6.052216557068547,-8.584,3.7065553944788405e-07,6.431029504961714,-7.232,4.6494158640389397e-08,7.332601606886405,-10.4
200_DTXSID20371926,5.130727491308574e-07,6.289821051445539,-8.921,0.31671305201317645,0.49933403861577824,3.1611342238755484,-0.49984293666555235,-8.442,9.007536864097302e-06,5.045393951815299,-7.156,3.17490648050869e-05,4.498269062686083,-6.38,4.3173260023428106e-06,5.364785156422948,-7.609,0.00016957063060043384,3.7706493647719705,-5.348,8.437365254256928e-06,5.073793149840913,-5.307,4.609407781651654e-07,6.336354869335396,-8.987
201_DTXSID00880187,1.2448567963922069e-09,8.904880605286086,-12.63,0.0002619840871719682,3.5817250867843877,0.002614880753432445,2.582548111503057,-13.17,8.929592646529822e-08,7.049168352466372,-9.998,1.2156054497670189e-07,6.9152073615713325,-9.808,4.6494158640389397e-08,7.332601606886405,-10.4,1.0844527039106595e-06,5.964789384063364,-8.46,2.1833413353394335e-07,6.6608783630237305,-7.558,2.3511162190262152e-08,7.628725902549125,-10.82
202_DTXSID00188998,6.432946839181927e-08,7.191590037523204,-10.2,0.007215971764518781,2.141705174820006,0.07202309837988911,1.1425281995386753,-11.03,2.3346720970430787e-07,6.6317741071513,-9.406,2.2333734950640083e-06,5.651038642230244,-8.015,4.2869212016637997e-08,7.367854499227205,-10.45,1.012442140072164e-05,4.9946297868445475,-7.084,1.661284241531517e-06,5.779556054503729,-6.308,2.610038485056312e-06,5.583353088935907,-7.919
203_DTXSID10861881,1.6791873348241964e-07,6.774900850054948,-9.609,0.00625152544824434,2.2040139965887082,0.062396894981934445,1.2048370213073776,-10.74,3.396989898783724e-07,6.468905744536805,-9.175,1.3567773934968483e-06,5.867491401202755,-8.322,1.5924294994747902e-08,7.797939785784966,-11.06,5.534631291272882e-06,5.2569113058601,-7.456,4.622302482424298e-07,6.335141637794738,-7.096,9.149713916794612e-08,7.038592484764132,-9.983
204_DTXSID00188993,3.0255697899095307e-06,5.519192824875652,-7.828,1.1373653897890423,-0.05590000846658629,11.352120273730034,-1.055076983747917,-7.273,1.8016305967525223e-05,4.744334251224868,-6.729,6.36056500914153e-05,4.196504304248835,-5.952,1.9413257259040305e-05,4.711901590271331,-6.683,0.00025569973060569597,3.592269729527522,-5.095,1.660412416214601e-05,4.779784027718641,-4.89,4.125468010374276e-06,5.384526776133796,-7.637
205_DTXSID00190950,3.149085918129649e-08,7.501815490122246,-10.64,0.004741811761983683,2.324055690415696,0.047328341376214,1.3248787151343657,-11.46,2.9929519420456976e-07,6.523900256588452,-9.253,3.265463952379888e-06,5.486055106075299,-7.781,1.0974228385240241e-07,6.95962600592074,-9.871,8.145025750750332e-06,5.089107538317891,-7.218,8.400780740839984e-07,6.075680350166449,-6.728,6.645246867779368e-08,7.177488880586885,-10.18
206_DTXSID10379774,3.351233442516067e-09,8.474795318728324,-12.02,8.375171054988768e-05,4.077006314144361,0.0008359314428139012,3.07782933886303,-14.13,2.1678099489606632e-08,7.663978794889924,-10.87,1.8270993284276463e-07,6.738237842020516,-9.557,2.4684585150380975e-08,7.607574167144644,-10.79,1.2208992831925876e-06,5.913320161245796,-8.387,1.5900375609156804e-06,5.7985926163677615,-6.335,0.00023691499630389983,3.6254074483278744,-5.142
207_DTXSID70347030,3.4618308053528624e-09,8.460694161792006,-12.0,0.0010442001364438522,2.98121625437678,0.010422231628618989,1.982039279095449,-12.15,9.451672657439387e-08,7.024491327827811,-9.963,1.7459047167423165e-07,6.757979461731365,-9.585,8.454494655940942e-09,8.072912346043204,-11.45,1.8202207842736456e-06,5.73987593092906,-8.141,1.7451134032874522e-07,6.758176345884339,-7.696,1.0107506216341022e-08,7.995355982893445,-11.34
208_DTXSID40188992,7.876154379744575e-07,6.103685779886116,-8.657,0.1170476906025779,0.9316371506854368,1.1682608539101569,-0.06753982459589385,-9.311,7.745254066499763e-06,5.110964331569186,-7.249,4.190789326323216e-05,4.377704170880547,-6.209,8.978337619519809e-06,5.046804067508932,-7.158,8.729351390216262e-05,4.059018024119714,-5.757,8.234381469808103e-06,5.084369017543153,-5.322,2.469874829583401e-06,5.607325055727652,-7.953
209_DTXSID80184039,1.4923060522921306e-08,7.826142099657606,-11.1,0.0005708223201015364,3.2434990535892503,0.005697415879627022,2.2443220783079196,-12.95,2.8460527823171426e-07,6.545757049839748,-9.284,1.159092211635846e-06,5.935882012343908,-8.419,1.137326783541995e-07,6.944114733290789,-9.849,9.110484070657173e-06,5.040458546887587,-7.149,3.974550161574775e-07,6.400712017548626,-7.189,7.191690363649547e-07,6.143169019307811,-8.713
210_DTXSID80188996,7.32511741150524e-08,7.135185409777924,-10.12,0.0055868442841731335,2.252833433072766,0.05576266768263289,1.2536564577914355,-11.2,3.660386259553981e-07,6.436473083583268,-9.129,2.7049434100736854e-06,5.567841816305956,-7.897,1.4022896510857685e-07,6.853162271051525,-9.72,1.0927175844041102e-05,4.961492068044196,-7.037,2.313533253752518e-06,5.635724253753265,-6.104,2.5348710403141904e-06,5.596044130178596,-7.937
211_DTXSID9075240,1.5643204259752805e-05,4.805674283897859,-6.816,8.74558907909154,-0.9417890676949163,87.29031143534411,-1.940966042976247,-6.063,0.00021318850870555747,3.6712362083709147,-5.207,0.00029116213698031693,3.535865101782242,-5.015,0.0001233557213466109,3.9088407027479066,-5.544,0.0008795879921857443,3.0557207081005457,-4.334,9.432522902885911e-05,4.02537213162552,-3.82,4.741112116085418e-05,4.324119774522531,-6.133
