ligand_id,C_ref_M,fu,T4_free_baseline_M,T4_free_with_pfas_M,T4_free_ratio_change,TTII_ref,RTII_ref_equal,RTII_ref_weighted,RTII_ref,OBI_ref,DTXSID,preferred_name,smiles_anionic
146_DTXSID3031864,1e-07,1.1573395680593692e-05,1.6000000125870888e-11,1.6000371251223554e-11,2.3195334359191898e-05,1.7137709459032658e-05,0.001812394238480561,0.0027152804406900283,0.0027152804406900283,0.0013662090750745305,DTXSID3031864,Perfluorooctanesulfonic acid,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
147_DTXSID1062122,1e-07,0.9993133126614077,1.6000000125870888e-11,1.6017680793467553e-11,0.0011050417160983156,0.0008154894285924471,0.010698727756625337,0.010364145108313422,0.010364145108313422,0.005589817268452935,DTXSID1062122,Fluorotelomer alcohol 4:2,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
148_DTXSID60382617,1e-07,0.9999675031912124,1.6000000125870888e-11,1.6002066833920028e-11,0.0001291692520550954,9.54240696541914e-05,0.0005137814200373683,0.0005078413426285371,0.0005078413426285371,0.0003016327061413642,DTXSID60382617,"3-(2,2,3,3-Tetrafluoropropoxy)prop-1-ene",C=CCOCC(F)(F)C(F)F
149_DTXSID00620545,1e-07,0.9999890657168556,1.6000000125870888e-11,1.600140918220916e-11,8.806602044920317e-05,6.506238834959716e-05,0.00018316604270731272,0.00017619909490903472,0.00017619909490903472,0.00012063074162931594,DTXSID00620545,"N,N-dimethyl-2H-perfluoroethanamine",CN(C)C(F)(F)C(F)F
150_DTXSID3031860,1e-07,0.9450618120479646,1.6000000125870888e-11,1.60961067230403e-11,0.006006662275834351,0.004410215742651318,0.02764421672799298,0.030244408280563802,0.030244408280563802,0.01732731201160756,DTXSID3031860,Perfluorodecanoic acid,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
151_DTXSID20335700,1e-07,0.971721130876621,1.6000000125870888e-11,1.6245666243008824e-11,0.015354132200331144,0.011165659374577606,0.17592763677207102,0.1741162078182405,0.1741162078182405,0.09264093359640906,DTXSID20335700,Methyl perfluorohexanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
152_DTXSID3031862,1e-07,0.9965002931335424,1.6000000125870888e-11,1.6033423989725296e-11,0.0020889914744665976,0.0015400538899620023,0.02828609687971842,0.028943392598571475,0.028943392598571475,0.01524172324426674,DTXSID3031862,Perfluorohexanoic acid,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
153_DTXSID60591585,1e-07,0.9997993108861428,1.6000000125870888e-11,1.6011355180012287e-11,0.0007096908782543942,0.0005239453750313008,0.005826288975777653,0.00573064887519879,0.00573064887519879,0.0031272971251150453,DTXSID60591585,"Methyl 2H,2H-perfluorobutyl ether",COCC(F)(F)C(F)(F)C(F)(F)F
154_DTXSID5059793,1e-07,0.9834178747897077,1.6000000125870888e-11,1.606597694099321e-11,0.004123550912705458,0.003033911015513132,0.03105856533116012,0.04094345440550408,0.04094345440550408,0.021988682710508606,DTXSID5059793,7:1 Fluorotelomer alcohol,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
155_DTXSID1073365,1e-07,0.9999079977125728,1.6000000125870888e-11,1.600611053653722e-11,0.0003819006636413215,0.00028204949959854345,0.0010841029153262733,0.0011434366158707683,0.0011434366158707683,0.0007127430577346559,DTXSID1073365,"2,2,2-Trifluoroethyl triflate",O=S(=O)(OCC(F)(F)F)C(F)(F)F
